asset_unique,symb_assets,type_assets,Variance,Skewness,Kurtosis,Stable \alpha,Stable \gamma,Q_{5%},Q_{2.5%},Q_{1%},Q_{0.5%},CTE_{5%},CTE_{2.5%},CTE_{1%},CTE_{0.5%},Q_{95%},Q_{97.5%},Q_{99%},Q_{99.5%},CTE_{95%},CTE_{97.5%},CTE_{99%},CTE_{99.5%},GARCH parameter,ARCH parameter
StrykerCorp_SYK,SYK,Stock,0.000239428,9.865225922,242.2303418,1.710890494,0.006720508,-0.018370688,-0.026679563,-0.038020017,-0.042834056,-0.0288908,-0.036277408,-0.043790614,-0.048221725,0.017963398,0.022177535,0.02746878,0.033139817,0.03031053,0.040459496,0.064839471,0.100105248,0.171726525,0.828273275
SunTrustBank_STI,STI,Stock,0.002492348,-32.78374747,1181.193067,1.70724852,0.00869271,-0.024649701,-0.033096453,-0.046290468,-0.051413963,-0.061101055,-0.092331613,-0.178957689,-0.309531698,0.022461678,0.030798748,0.036368264,0.045170228,0.032927191,0.039813491,0.049347183,0.059419689,0,0.9999998
SVBFinancia_SIVB,SIVB,Stock,0.000518805,0.790336771,18.18249074,1.633147264,0.011704724,-0.035182475,-0.045913727,-0.062713835,-0.075308638,-0.053181885,-0.065604518,-0.085127534,-0.10109107,0.032662323,0.040546932,0.058298266,0.067922562,0.050751174,0.065416247,0.091735838,0.12122757,0.503927864,0.158530907
SymantecCorp_SYMC,SYMC,Stock,0.001122368,-18.10139009,496.6564525,1.550436183,0.008359054,-0.026339981,-0.03695514,-0.05900426,-0.084658257,-0.065240061,-0.098560193,-0.182725439,-0.293263461,0.024203087,0.034559785,0.043957826,0.053416371,0.040717854,0.051999892,0.071756127,0.094124837,0,0
SynchronyFinancia_SYF,SYF,Stock,0.000295204,-1.515103995,17.959892,1.692195058,0.009106206,-0.0251274,-0.03456965,-0.046611769,-0.055242106,-0.041755501,-0.055002486,-0.078841693,-0.110270295,0.02458933,0.032530644,0.042305966,0.046994062,0.035453011,0.043100014,0.053112041,0.062417106,0.797203917,0.061183679
SynopsysInc_SNPS,SNPS,Stock,0.000200761,2.57535018,55.34413645,1.616508701,0.006479797,-0.018577694,-0.027396101,-0.037965294,-0.04915845,-0.031691051,-0.040664061,-0.053422337,-0.064017311,0.020199716,0.025598756,0.037359408,0.041895762,0.032012832,0.041045757,0.059554896,0.080113912,0,0.850745297
SyscoCorp_SYY,SYY,Stock,0.00145052,-32.87024104,1185.353474,1.655191296,0.005482715,-0.014690437,-0.019570515,-0.027628464,-0.051895337,-0.044428711,-0.071262268,-0.146455272,-0.256367997,0.015578021,0.020921381,0.029970893,0.034992179,0.025868169,0.033603601,0.047609203,0.063444408,0,0.9999998
T.RowePriceGrou_TROW,TROW,Stock,0.000182569,-0.12186765,5.602159715,1.684259538,0.007770645,-0.022296241,-0.030322236,-0.039809738,-0.043647632,-0.032647177,-0.039297059,-0.046505876,-0.050509987,0.020752288,0.027218746,0.034094626,0.046348256,0.030330318,0.036545011,0.046561331,0.055721757,0.892768037,0.054746771
Take-TwoInteractiv_TTWO,TTWO,Stock,0.001374301,-20.55663228,636.879938,1.68476111,0.01123641,-0.030885327,-0.041633723,-0.055926004,-0.075512257,-0.064178559,-0.091589584,-0.15908396,-0.251711721,0.031796912,0.043202262,0.065163683,0.07932843,0.050954769,0.065091031,0.089202604,0.108700739,0,0.9999998
"Tapestry,Inc_TPR",TPR,Stock,0.000927595,-16.27648406,446.782745,1.694657885,0.010089198,-0.028793244,-0.037345216,-0.062890265,-0.089838726,-0.06216915,-0.090695617,-0.15967846,-0.250231618,0.025524633,0.032205336,0.043394562,0.050655611,0.038670856,0.048719905,0.066480806,0.085893428,0,0.9999998
TargetCorp_TGT,TGT,Stock,0.001148817,25.14076271,829.8829982,1.627889109,0.008146609,-0.023600194,-0.030490004,-0.044786526,-0.058359521,-0.038744281,-0.050534095,-0.069626188,-0.088117514,0.023220402,0.028959745,0.044898444,0.058463744,0.05181489,0.077041388,0.143832231,0.238044929,0,0.9999998
TEConnectivityLtd_TEL,TEL,Stock,0.000528628,-20.63130129,634.6041723,1.697192122,0.007668258,-0.021488787,-0.030329811,-0.041040289,-0.044630696,-0.042393294,-0.058897595,-0.097157043,-0.151062813,0.020359345,0.025326791,0.032978253,0.035899194,0.028168823,0.03359843,0.041064038,0.047371228,0,0.9999998
TechnipFM_FTI,FTI,Stock,0.00081699,-11.993964,309.1530003,1.810389544,0.013220744,-0.033990995,-0.044998434,-0.05739848,-0.071383798,-0.058196992,-0.076804645,-0.121034096,-0.180607741,0.033646748,0.040162829,0.052717019,0.063516534,0.044919852,0.053176548,0.063795423,0.069730352,0,0.9999998
Telefle_TFX,TFX,Stock,0.001404749,30.32414416,1066.206044,1.658387734,0.00728726,-0.020728783,-0.027035795,-0.036011068,-0.045388524,-0.032101098,-0.040421891,-0.055546828,-0.070746203,0.019926548,0.024520408,0.035633326,0.055510863,0.048824489,0.074650242,0.145307533,0.248454856,0,0.9999998
TexasInstrument_TXN,TXN,Stock,0.003428134,-33.9220584,1236.148385,1.64417535,0.008032747,-0.024614989,-0.03270378,-0.044588138,-0.051599387,-0.066418187,-0.103791083,-0.206948087,-0.366506555,0.022105497,0.0280144,0.042391375,0.050912729,0.033887115,0.043208563,0.057977824,0.069961231,0,0.9999998
TextronInc_TXT,TXT,Stock,0.001310627,-27.32396093,924.0986916,1.674535118,0.008819771,-0.025460744,-0.031978678,-0.042866602,-0.048934452,-0.054851981,-0.080622148,-0.148687068,-0.251757181,0.024126836,0.033116472,0.041764921,0.047317254,0.035072144,0.042548728,0.051488459,0.058785164,0,0.9999998
TheBankofNewYorkMellonCorp_BK,BK,Stock,0.0002314,-4.209981603,68.45131737,1.69653455,0.00777905,-0.021965879,-0.030614758,-0.037462939,-0.048309002,-0.037175952,-0.047999921,-0.069948416,-0.097577438,0.020462091,0.02469159,0.032169585,0.037848788,0.02718995,0.032146324,0.038982516,0.043756236,0.409928305,0.451288165
TheCloroxCompan_CLX,CLX,Stock,0.000546066,25.28824698,839.5788167,1.678099736,0.006141601,-0.017122542,-0.023909957,-0.03373898,-0.041917757,-0.027740184,-0.035819836,-0.048084348,-0.058302322,0.017218141,0.021218194,0.026916794,0.034791281,0.034538869,0.049732561,0.091183605,0.153060426,0,0.9999998
TheCooperCompanie_COO,COO,Stock,0.000253715,-3.203410871,51.62597245,1.687951315,0.007753822,-0.021659866,-0.028833323,-0.041462505,-0.05547307,-0.037535281,-0.049703118,-0.075116967,-0.101715798,0.021693167,0.028801325,0.034575679,0.039504605,0.031930311,0.03866231,0.049642436,0.062626985,0,0.512895975
TheHersheyCompan_HSY,HSY,Stock,0.001107327,-30.59752339,1079.893916,1.755032727,0.006329517,-0.016606532,-0.021679666,-0.030325995,-0.041804341,-0.042553241,-0.065637684,-0.129140061,-0.22298805,0.016509284,0.020585175,0.027992578,0.033539314,0.025556703,0.032579059,0.046875319,0.063870399,0,0.9999998
TheMosaicCompan_MOS,MOS,Stock,0.001464755,-22.41163979,711.323133,1.670834966,0.011971897,-0.035502582,-0.044752551,-0.062527567,-0.075289298,-0.066823434,-0.092899446,-0.156691146,-0.245119082,0.032039815,0.040925746,0.053939958,0.061267051,0.045465075,0.054383982,0.067004658,0.076583557,0,0.9999998
TheTravelersCompaniesInc_TRV,TRV,Stock,0.001854619,34.59439255,1269.395086,1.703838783,0.005840259,-0.016353189,-0.021118222,-0.030336258,-0.038311073,-0.024997372,-0.031524461,-0.040808608,-0.048396379,0.01526384,0.019650819,0.024773238,0.029391334,0.043637671,0.069156667,0.142489038,0.257998456,0,0.9999998
TheWaltDisneyCompan_DIS,DIS,Stock,0.000452464,-20.5627937,635.987062,1.696204318,0.006653728,-0.017942063,-0.024852703,-0.03748112,-0.045210696,-0.037839417,-0.054474262,-0.092696036,-0.145640263,0.017760913,0.02267704,0.028441757,0.039730132,0.026777717,0.033234436,0.045679743,0.059691936,0,0.9999998
ThermoFisherScientifi_TMO,TMO,Stock,0.000203384,-2.902624991,47.19846264,1.687318682,0.007579857,-0.020935323,-0.029620252,-0.038081479,-0.04365441,-0.033528193,-0.042659372,-0.057622475,-0.074950653,0.020761607,0.026096109,0.033555893,0.042672017,0.028727298,0.034094411,0.042599681,0.048389063,0,0.553590895
Tiffany&Co_TIF,TIF,Stock,0.001203964,-24.26043085,794.589371,1.718981473,0.009232058,-0.026169114,-0.033358054,-0.046681954,-0.060634876,-0.055880803,-0.082060593,-0.15024972,-0.248533484,0.023775971,0.029781727,0.038938724,0.044202285,0.036104798,0.04550784,0.064203575,0.087832231,0,0.9999998
TJXCompaniesInc_TJX,TJX,Stock,0.000949021,-28.20634312,967.4132093,1.792997311,0.007632332,-0.019379051,-0.025458245,-0.03505985,-0.042800722,-0.043251827,-0.064219783,-0.119444854,-0.199356699,0.020397576,0.025694546,0.03286423,0.041489053,0.029139862,0.035732597,0.047843093,0.059279476,0,0.9999998
T-MobileU_TMUS,TMUS,Stock,0.000727086,-18.40939259,547.5298585,1.702687434,0.009147763,-0.024247107,-0.034402281,-0.052603042,-0.059553333,-0.05009481,-0.070688515,-0.117478081,-0.179156684,0.024874313,0.033390246,0.048286847,0.054068821,0.038442213,0.048020778,0.060585432,0.069607125,0.000754338,0.999245462
TractorSupplyCompan_TSCO,TSCO,Stock,0.000287562,-0.750610064,18.64443083,1.764093125,0.009355417,-0.024948154,-0.036261632,-0.046639598,-0.051244106,-0.040053623,-0.050609337,-0.0668676,-0.084815772,0.024031882,0.028740477,0.038834248,0.050038488,0.034967975,0.043720051,0.059478855,0.073826011,0,0.019776081
TransDigmGrou_TDG,TDG,Stock,0.000392339,7.557542569,190.9483574,1.636727477,0.007914193,-0.022128625,-0.0307198,-0.042609803,-0.057925045,-0.037694078,-0.049530183,-0.073049256,-0.096397027,0.023510132,0.02892731,0.039998374,0.050870995,0.039975798,0.053771884,0.087996024,0.130772063,0,0.9999998
TripAdviso_TRIP,TRIP,Stock,0.003254443,-25.85677488,862.5870159,1.546787273,0.011908044,-0.039197814,-0.048743798,-0.073161521,-0.117233367,-0.08819531,-0.132097622,-0.249521495,-0.411793662,0.035409843,0.046757245,0.061198839,0.100171905,0.060452062,0.079462382,0.119722689,0.16681228,0,0.9999998
"Twitter,Inc_TWTR",TWTR,Stock,0.001363096,1.881535471,51.27993943,1.524749687,0.014923694,-0.046629186,-0.063835041,-0.108209964,-0.156799547,-0.08536769,-0.115438805,-0.170036189,-0.208902225,0.046844541,0.063976691,0.088003987,0.125465241,0.081052151,0.107368542,0.163784208,0.223057545,0.018365242,0.442931613
TysonFood_TSN,TSN,Stock,0.000307706,-2.908111195,40.99064386,1.699553462,0.008481539,-0.02365255,-0.03425144,-0.04759606,-0.065423115,-0.043174326,-0.058255357,-0.089187003,-0.122310487,0.022629184,0.026396089,0.039240729,0.053354319,0.033133319,0.041662776,0.059268104,0.0739313,0.52735119,0.152655063
U.S.Bancor_USB,USB,Stock,0.000627967,-27.08236383,914.6005797,1.690477372,0.00653351,-0.019194813,-0.025827801,-0.033685999,-0.040610057,-0.039168718,-0.055882801,-0.099058441,-0.161428468,0.017886899,0.021805284,0.027583722,0.035706743,0.023884062,0.027937321,0.034668681,0.038842479,8.63E-05,0.999913509
"UDR,Inc_UDR",UDR,Stock,0.000595117,-26.42577859,884.4989585,1.746219197,0.006867341,-0.019569258,-0.026330581,-0.032173846,-0.035102187,-0.038759303,-0.054788044,-0.095054897,-0.15661055,0.017593185,0.021780397,0.027075113,0.029060924,0.023217722,0.026944441,0.030628718,0.033369952,0,0.9999998
UltaBeaut_ULTA,ULTA,Stock,0.000778721,9.385881521,279.6923526,1.670681282,0.009719658,-0.026547433,-0.034855425,-0.042250019,-0.057752353,-0.043869247,-0.057575792,-0.087526395,-0.126768918,0.027414011,0.035575103,0.054272057,0.082409243,0.055034137,0.079177689,0.136864966,0.208145218,0.034154481,0.965845319
UnionPacificCor_UNP,UNP,Stock,0.001993879,32.0100381,1144.517663,1.660990233,0.008083029,-0.023087525,-0.031411073,-0.040198838,-0.051222386,-0.033832787,-0.041255299,-0.051297286,-0.059313923,0.02253914,0.030678882,0.041021323,0.047356381,0.055420005,0.084407275,0.161623173,0.279393163,0,0.9999998
UnitedAirlinesHolding_UAL,UAL,Stock,0.001980503,-24.62341775,805.9825406,1.727646039,0.012963569,-0.033339512,-0.045030739,-0.057013494,-0.088248356,-0.070246889,-0.102423434,-0.185513341,-0.302829346,0.03539366,0.045970749,0.058743562,0.065220568,0.050467296,0.059831513,0.072822252,0.083369093,0,0.9999998
UnitedHealthGroupInc_UNH,UNH,Stock,0.00018807,-0.529741332,9.134837277,1.678643216,0.007788633,-0.021797621,-0.027633627,-0.036189352,-0.044223794,-0.031506652,-0.038641115,-0.051197819,-0.061853601,0.023053565,0.030108211,0.035419599,0.040830764,0.031385872,0.036833106,0.043961469,0.050319747,0.919541809,0.055310576
UnitedParcelServic_UPS,UPS,Stock,0.000615606,-25.12960559,826.4551536,1.671056745,0.006236488,-0.018102733,-0.024472596,-0.03156923,-0.046789835,-0.040526126,-0.059418522,-0.109362602,-0.181886931,0.017213917,0.02188009,0.029793508,0.037096189,0.025973446,0.032928748,0.045312002,0.055854827,8.94E-05,0.999910361
"UnitedRentals,Inc_URI",URI,Stock,0.000755225,-3.41698472,52.72808187,1.706445958,0.013924613,-0.039072915,-0.05224835,-0.069316261,-0.0899042,-0.066813691,-0.087938119,-0.130115764,-0.182795622,0.035670568,0.043565089,0.061088636,0.076104059,0.050667483,0.062298889,0.082380269,0.096960913,0.84690045,0.070232246
UnitedTechnologie_UTX,UTX,Stock,0.000136122,-0.598282495,6.863099896,1.633442883,0.0063703,-0.018612987,-0.02643929,-0.036859091,-0.039884598,-0.029641547,-0.037046268,-0.046258814,-0.054163555,0.018026006,0.022377242,0.028807067,0.034148021,0.024743448,0.029677189,0.036830933,0.041801399,0.846954783,0.095811216
"UniversalHealthServices,Inc_UHS",UHS,Stock,0.000436276,-8.82317932,199.5217531,1.689518585,0.008979619,-0.024469396,-0.031693234,-0.050620674,-0.070084728,-0.046455033,-0.065203782,-0.103917185,-0.147792586,0.025081313,0.030860314,0.039180743,0.055086221,0.035665129,0.043311841,0.057094526,0.070264735,0,0.9999998
UnumGrou_UNM,UNM,Stock,0.001712817,-29.44755798,1019.94849,1.671914897,0.008726998,-0.026474978,-0.034947344,-0.050981298,-0.064532473,-0.061746989,-0.091967361,-0.172033544,-0.287165786,0.022887285,0.027051385,0.035369786,0.046219385,0.031128185,0.036979514,0.047831335,0.056118545,0,0.9999998
V.F.Corp_VFC,VFC,Stock,0.000715384,21.29820528,675.5002574,1.679494304,0.007893001,-0.022856768,-0.03002401,-0.040727276,-0.054008791,-0.037128378,-0.047488506,-0.068074467,-0.089176137,0.021054,0.025184404,0.035521936,0.045128483,0.041258008,0.059039368,0.106305792,0.172655558,0,0.9999998
ValeroEnerg_VLO,VLO,Stock,0.000514491,-7.644962735,163.9741894,1.759105901,0.011137001,-0.030461154,-0.039596052,-0.051910147,-0.072418727,-0.05147397,-0.067558069,-0.104073276,-0.147967204,0.027897876,0.03563792,0.044704045,0.052934695,0.038747793,0.04554441,0.054600291,0.060306299,0.902043063,0.055024238
VarianMedicalSystem_VAR,VAR,Stock,0.000187314,-0.339797522,14.9943435,1.619465974,0.006645994,-0.020127058,-0.027886501,-0.041109291,-0.050714988,-0.033933851,-0.043594853,-0.059720944,-0.07380043,0.018630579,0.023035641,0.028748321,0.035233373,0.028189414,0.03594327,0.052511944,0.072959733,0,0.345888207
VentasIn_VTR,VTR,Stock,0.000391018,-12.55417765,289.6920274,1.691475426,0.007542954,-0.02215018,-0.029479829,-0.042210103,-0.048372123,-0.043238649,-0.060150662,-0.098451579,-0.151217809,0.019275228,0.023808422,0.029526894,0.034862438,0.026329413,0.031297636,0.039485563,0.04696237,0,0
VerisignInc_VRSN,VRSN,Stock,0.000239113,-0.786754584,33.27749461,1.636501722,0.00762137,-0.021607214,-0.031509096,-0.041616839,-0.048875996,-0.035392722,-0.045306467,-0.060762676,-0.077141533,0.020705256,0.026117305,0.037350045,0.048606564,0.033296217,0.042655647,0.060628088,0.079149868,0.630860802,0.258203017
VeriskAnalytic_VRSK,VRSK,Stock,0.001044482,-30.90461256,1091.16425,1.628233852,0.005843347,-0.017987685,-0.023759978,-0.032508647,-0.040454253,-0.043248378,-0.065651589,-0.126378871,-0.216321088,0.016410084,0.021137689,0.026823312,0.042620832,0.025178805,0.03201744,0.045611975,0.056347707,0.000344059,0.999655741
VerizonCommunication_VZ,VZ,Stock,0.001115525,-31.923444,1140.189004,1.740059623,0.006491795,-0.018055675,-0.022925562,-0.030739886,-0.039861639,-0.041846013,-0.063026643,-0.121504477,-0.208025589,0.01648664,0.022503533,0.027635627,0.03138336,0.024117725,0.028926882,0.035461387,0.041332301,0,0.9999998
VertexPharmaceuticalsIn_VRTX,VRTX,Stock,0.000674031,2.628772715,32.02705932,1.76307132,0.013735557,-0.0365219,-0.047528423,-0.062569574,-0.070445414,-0.05084997,-0.060127209,-0.071571511,-0.078409157,0.036420793,0.046239023,0.064018423,0.077681397,0.06163907,0.081182724,0.127070874,0.184079611,0.056941059,0.124934444
ViacomInc_VIAB,VIAB,Stock,0.000821883,-12.01706767,295.4436593,1.64199265,0.010600899,-0.032070239,-0.042045466,-0.066350077,-0.087621645,-0.063626781,-0.089539991,-0.148291548,-0.221249399,0.029095712,0.038358393,0.046499936,0.05911694,0.042833514,0.052053802,0.06843483,0.084141077,0,0.9999998
VisaInc_V,V,Stock,0.000610504,23.16155678,743.6265695,1.618707534,0.00699753,-0.020904307,-0.028235563,-0.037022355,-0.044117808,-0.030677677,-0.037071973,-0.045015286,-0.049836293,0.019601793,0.025394404,0.039563757,0.046011194,0.040842382,0.059138978,0.105771088,0.168321188,0,0.9999998
VornadoRealtyTrus_VNO,VNO,Stock,0.00086349,-29.76847823,1038.324949,1.823777037,0.007189374,-0.018559388,-0.023977691,-0.031465127,-0.038337029,-0.040426957,-0.059476855,-0.109591306,-0.184132883,0.018031012,0.021043943,0.026755629,0.032807383,0.02337602,0.027158489,0.032559929,0.03585313,0,0.9999998
WabtecCorporatio_WAB,WAB,Stock,0.00060527,-13.48315382,357.1915117,1.720603394,0.009684486,-0.027159028,-0.03635145,-0.051428829,-0.061790236,-0.051451999,-0.070803101,-0.114004783,-0.171378015,0.025095611,0.033596141,0.041923772,0.05712934,0.037228479,0.04573241,0.059585096,0.07062695,0,0.9999998
WalgreensBootsAllianc_WBA,WBA,Stock,0.000286165,-2.423731497,26.92223879,1.633294529,0.008387366,-0.02456692,-0.032964403,-0.045476452,-0.053033658,-0.042433242,-0.055855952,-0.084405398,-0.118543478,0.023415144,0.030249484,0.039217873,0.044967481,0.033112947,0.039673563,0.048650747,0.056404691,0.279176747,0.266239558
Walmar_WMT,WMT,Stock,0.000275146,12.36478115,329.3131331,1.679132126,0.006028264,-0.016974793,-0.022929394,-0.031965367,-0.037675299,-0.027695086,-0.035673182,-0.047760052,-0.061044372,0.016483423,0.020329833,0.029024113,0.044624306,0.031878033,0.045160845,0.079640695,0.124926021,0,0.9999998
WasteManagementInc_WM,WM,Stock,0.000717635,-31.27853412,1109.779894,1.693932468,0.00486821,-0.013081517,-0.017916548,-0.025688742,-0.034477262,-0.034063286,-0.052518564,-0.102237346,-0.17627724,0.013757209,0.018296367,0.024300705,0.027955709,0.021363798,0.026510365,0.035315316,0.044468305,3.38E-05,0.999965998
WatersCorporatio_WAT,WAT,Stock,0.000229254,-1.913898972,31.4259093,1.646920853,0.007176112,-0.020963121,-0.026987892,-0.039333009,-0.052534742,-0.036239063,-0.048198136,-0.073592279,-0.103554744,0.02007132,0.024833645,0.031651084,0.044595632,0.030653256,0.038479556,0.055239039,0.071786347,0.465172363,0.146622115
WecEnergyGroupIn_WEC,WEC,Stock,0.002020959,-34.62385672,1269.941098,1.822622963,0.006639132,-0.017423605,-0.024158626,-0.034850799,-0.039830541,-0.049169501,-0.077563683,-0.156641048,-0.276456901,0.016750882,0.019972207,0.023386983,0.025099979,0.020492196,0.02286889,0.025393186,0.026514254,0,0.9999998
WellCar_WCG,WCG,Stock,0.000451146,-2.8200984,44.98284339,1.708373592,0.010456759,-0.027717942,-0.038778038,-0.050853342,-0.063125798,-0.048145118,-0.063528661,-0.096084768,-0.13542552,0.028848046,0.035705614,0.05256863,0.071328085,0.044295496,0.055842999,0.076833973,0.089752847,0.842956608,0.088613735
WellsFarg_WFC,WFC,Stock,0.00242037,-33.97185638,1238.459253,1.740937745,0.007672752,-0.020918206,-0.027214323,-0.033979752,-0.042915294,-0.054560277,-0.084352911,-0.170440776,-0.303585489,0.020976731,0.026076215,0.031492786,0.034532496,0.027944704,0.032565945,0.040090626,0.047637501,0,0.9999998
WelltowerInc_WELL,WELL,Stock,0.000179648,0.064588207,13.79444336,1.71238255,0.007469862,-0.021112679,-0.028004558,-0.039650745,-0.049542419,-0.03241246,-0.040684947,-0.052208488,-0.061117725,0.019165722,0.024218146,0.029342165,0.035188575,0.027538772,0.0336181,0.044777992,0.057006743,0.843466665,0.103192888
WesternDigita_WDC,WDC,Stock,0.001134704,12.37913106,334.0180268,1.63690475,0.013160389,-0.039399196,-0.052367471,-0.070304655,-0.081530969,-0.060508018,-0.075136041,-0.096903865,-0.11856894,0.03559043,0.045441132,0.058856445,0.075205073,0.063037332,0.084786527,0.140170391,0.212602919,0.076553479,0.923446321
WesternUnionC_WU,WU,Stock,0.001204748,-29.89465675,1044.586728,1.754711014,0.007978749,-0.021666119,-0.02729338,-0.03561214,-0.042768879,-0.04710413,-0.069256,-0.129265853,-0.219211976,0.020580424,0.026283535,0.034835988,0.042148966,0.029335678,0.035485848,0.044152321,0.04971156,0,0.9999998
